383,545,156,74
387,546,156,74
388,545,156,75
391,545,156,75
391,545,156,75
394,546,158,75
395,546,157,75
398,548,158,73
398,548,158,73
401,547,159,75
401,548,159,74
409,549,156,74
409,549,156,74
413,549,156,75
413,549,156,75
417,549,157,75
417,550,157,75
418,550,157,76
418,550,157,76
416,550,158,76
416,550,158,76
413,550,160,77
413,550,160,77
410,551,161,76
410,551,161,76
405,550,163,78
405,550,163,78
399,549,165,81
399,550,165,80
394,548,168,82
394,548,168,82
389,548,170,82
389,548,170,82
384,547,172,84
384,547,172,84
380,548,174,83
380,548,174,83
375,548,177,84
375,548,177,84
371,548,178,85
371,548,178,85
366,547,181,87
366,547,181,87
362,548,183,87
362,548,184,87
358,547,186,88
358,546,186,89
354,546,189,90
354,546,189,90
351,546,191,91
351,546,191,91
347,545,193,93
347,545,193,93
341,545,195,93
341,545,195,93
335,545,198,95
335,545,198,95
328,543,201,97
328,543,201,98
323,543,204,98
323,543,204,98
317,543,207,100
317,542,207,101
310,542,212,101
310,542,212,101
306,542,215,103
306,542,215,104
301,542,217,105
300,542,218,105
297,542,218,105
297,542,218,105
291,541,222,107
291,541,222,107
287,541,226,108
286,541,227,108
284,541,229,110
284,541,229,111
281,541,231,112
281,541,231,112
276,541,236,113
276,541,236,113
274,540,238,115
274,540,238,115
271,540,241,116
271,540,241,116
269,541,244,116
269,541,244,116
266,540,248,119
266,540,248,119
262,540,252,121
262,540,252,121
258,540,256,123
258,540,256,123
254,540,260,124
254,540,260,124
252,540,264,125
252,540,264,125
250,540,268,128
250,540,268,128
246,541,274,130
246,541,274,130
242,541,278,132
242,541,278,132
246,540,284,135
246,540,284,135
251,540,288,138
251,540,288,138
247,540,293,140
247,540,293,140
244,541,298,141
244,541,298,141
240,540,304,144
240,540,304,144
237,540,309,147
236,540,310,147
233,540,314,148
233,540,314,149
229,540,320,152
229,540,320,152
224,539,327,157
224,539,327,157
220,539,334,159
220,539,334,159
216,538,341,164
216,538,341,165
213,538,348,169
213,538,348,169
209,538,356,172
209,538,356,172
208,538,363,174
208,538,363,174
206,538,371,177
206,538,371,178
204,538,379,182
204,538,379,182
174,536,387,184
174,536,387,184
146,535,395,188
146,535,395,188
118,534,404,195
118,534,403,195
90,535,412,200
90,535,412,200
64,534,420,205
64,534,421,206
37,535,430,210
37,535,430,210
25,535,438,213
25,535,438,213
43,538,438,212
43,538,438,212
43,538,441,214
43,538,441,214
40,537,445,216
40,537,445,216
36,536,450,217
36,536,450,217
34,535,454,219
34,535,454,219
37,535,454,220
37,535,454,221
38,535,454,220
38,535,454,221
39,535,453,220
39,535,453,220
33,534,453,220
33,534,453,220
24,534,452,214
24,535,452,213
11,535,451,211
11,535,451,211
0,537,451,206
0,537,451,207
12,537,447,203
12,537,447,203
26,537,430,197
26,537,430,199
37,535,432,197
37,535,433,197
42,536,412,194
42,535,413,195
45,533,443,194
45,533,445,194
50,532,438,191
50,532,442,191
55,532,407,173
55,532,409,175
57,530,393,156
57,530,390,156
59,529,482,183
59,529,483,185
60,527,489,201
60,527,489,200
65,528,491,215
65,527,491,218
73,527,488,226
73,527,487,229
75,527,491,225
75,527,492,226
86,527,488,234
85,527,489,235
92,527,490,239
92,527,491,241
130,527,460,242
128,527,462,242
137,527,462,243
137,527,462,243
134,529,474,243
130,529,478,243
207,527,412,249
207,527,412,249
173,525,456,253
174,525,455,253
138,525,479,257
138,524,478,260
111,526,531,257
111,526,531,258
111,528,535,257
111,528,535,258
112,530,535,246
112,530,535,246
111,532,536,248
111,533,536,248
109,533,538,256
109,533,538,256
107,535,539,252
107,535,539,253
105,535,539,252
105,535,539,252
103,536,540,256
103,536,540,256
102,537,541,256
102,537,541,256
103,537,542,255
103,537,542,255
104,537,542,256
104,537,542,256
140,536,507,255
140,536,507,256
111,536,537,255
111,536,537,256
115,535,535,257
115,535,535,257
120,535,533,254
120,535,533,255
124,536,531,254
124,536,532,254
129,536,530,253
129,536,530,253
135,534,529,254
135,535,529,253
141,535,527,253
141,535,527,253
150,537,521,249
150,537,521,250
155,537,519,248
155,537,519,248
163,538,515,244
163,538,515,242
171,540,509,240
171,540,509,241
177,542,505,231
177,542,505,232
183,543,500,221
183,543,500,221
188,544,497,217
188,544,497,217
193,544,493,221
193,544,493,223
197,546,489,227
197,546,489,228
200,546,484,228
200,546,484,229
202,548,480,226
202,548,480,227
203,548,476,226
203,548,476,226
203,550,472,223
203,550,472,223
201,551,469,221
201,551,469,221
200,553,466,214
200,553,466,217
198,552,462,217
198,553,462,217
195,553,461,216
195,553,461,215
194,553,458,210
193,553,459,210
193,554,455,209
193,554,455,209
193,555,453,208
193,555,453,207
191,555,453,207
191,555,453,208
189,555,454,209
189,555,454,209
186,556,457,209
186,556,457,209
182,555,461,211
182,555,462,212
180,553,466,215
180,553,466,215
178,553,469,215
178,553,469,215
175,552,473,217
175,552,473,217
172,553,476,218
172,553,476,218
169,553,481,220
169,553,481,221
166,552,483,223
166,552,483,223
163,552,490,224
163,552,490,224
160,552,496,224
160,552,496,224
157,551,501,226
157,551,501,226
155,549,505,228
155,549,505,228
153,549,511,229
153,548,511,230
153,548,511,230
153,548,511,230
152,548,515,231
152,548,515,231
150,547,517,230
150,547,518,231
148,547,520,229
148,547,520,228
147,547,521,239
147,546,521,241
145,546,522,238
145,546,522,239
143,546,522,235
143,546,522,236
